id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1368645762870481605,https://www.airbnb.com/rooms/1368645762870481605,20250923203019,2025-09-23,city scrape,Loft diseño verde |Oceanografic | Puerto | Parking,"Terreta Flats -  Green 5<br /><br />Espectacular loft totalmente reformado con aparcamiento gratuito en la calle y con conexión directa en transporte público a sitios de interés:<br /><br />- Centro de la ciudad<br />- Russafa<br />- Playas Malvarrosa y pinedo<br />- Puerto Valencia<br />- Oceanografic<br />- Ciudad de las artes<br />- Roig Arena<br /><br />El piso se encuentra en una zona tranquila en el barrio de Nazaret, con un parque y zona de juegos para niños a 2min andando.<br /><br />Ideal para parejas, también adaptado para 3 adultos con un sofá cama.",,https://a0.muscache.com/pictures/miso/Hosting-1368645762870481605/original/589d40ca-4272-4772-a3ca-76067f4404bc.jpeg,137472016,https://www.airbnb.com/users/show/137472016,Carl,2017-06-28,"Valencia, Spain","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/98df00cb-5df4-49f8-8686-557462e095ee.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/98df00cb-5df4-49f8-8686-557462e095ee.jpg?aki_policy=profile_x_medium,,8,8,"['email', 'phone']",t,t,,NATZARET,POBLATS MARITIMS,39.44489189999999,-0.3342437,Entire rental unit,Entire home/apt,3,1.0,1 bath,0,2,"[""TV"", ""Single level home"", ""Essentials"", ""Noise decibel monitors on property"", ""Long term stays allowed"", ""Cleaning products"", ""Dryer"", ""Body soap"", ""Other electric stove"", ""Hot water"", ""Dishes and silverware"", ""Ethernet connection"", ""Wifi"", ""Smoke alarm"", ""Coffee maker"", ""Cooking basics"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wine glasses"", ""Room-darkening shades"", ""Smart lock"", ""Crib"", ""Iron"", ""Coffee"", ""Double oven"", ""Fire extinguisher"", ""Kitchen"", ""Window guards"", ""Microwave"", ""Toaster"", ""Hair dryer"", ""Free street parking"", ""Mini fridge"", ""Self check-in"", ""Shower gel"", ""Hangers"", ""Air conditioning"", ""Dining table"", ""Private entrance"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Heating - split type ductless system"", ""Dedicated workspace"", ""Bed linens""]",$93.00,2,365,2,3,20,1125,2.1,819.7,,t,11,41,66,133,2025-09-23,31,31,6,76,0,186,17298,2025-03-16,2025-09-19,4.87,4.77,4.94,4.9,5.0,4.23,4.71,ESFCTU0000460520001259190000000000000CV-VUT0057451-V2,t,8,8,0,0,4.84
1368685574435089194,https://www.airbnb.com/rooms/1368685574435089194,20250923203019,2025-09-23,city scrape,loft diseño | Ciudad artes | Kit verano | Parking,"Terreta Flats - Blue 6<br /><br />Multiple all-new lofts available for up to 23 adults!<br /><br />Quiet area in authentic neighborhood with free street parking.<br /><br />Metro L10 direct connection to areas of interest such as: <br />- Oceanografic<br />- El Saler shopping mall<br />- City of the arts<br />- Russafa neighborhood<br />- Beaches<br />- Downtown <br /><br />Bus No. 4 and 30 to 50m<br />Bus No. 95 400m => Towards the marina and Malvarrosa beach<br /><br />Ideal for couples, also adapted for 3 adults with a sofa bed.",,https://a0.muscache.com/pictures/miso/Hosting-1368685574435089194/original/e43bcb81-2eff-4ff7-be48-64f0078e894c.jpeg,137472016,https://www.airbnb.com/users/show/137472016,Carl,2017-06-28,"Valencia, Spain","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/98df00cb-5df4-49f8-8686-557462e095ee.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/98df00cb-5df4-49f8-8686-557462e095ee.jpg?aki_policy=profile_x_medium,,8,8,"['email', 'phone']",t,t,,NATZARET,POBLATS MARITIMS,39.44489189999999,-0.3342437,Entire loft,Entire home/apt,3,1.0,1 bath,0,2,"[""TV"", ""Single level home"", ""Essentials"", ""Noise decibel monitors on property"", ""Oven"", ""Long term stays allowed"", ""Cleaning products"", ""Body soap"", ""Hot water"", ""Dishes and silverware"", ""Wifi"", ""Stove"", ""Smoke alarm"", ""Heating"", ""Coffee maker"", ""Cooking basics"", ""High chair"", ""Wine glasses"", ""Room-darkening shades"", ""Smart lock"", ""Crib"", ""Iron"", ""Coffee"", ""Fire extinguisher"", ""Kitchen"", ""Window guards"", ""Microwave"", ""Toaster"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Mini fridge"", ""Free street parking"", ""Self check-in"", ""Hangers"", ""Air conditioning"", ""Dining table"", ""Private entrance"", ""Pets allowed"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Shampoo"", ""Bed linens""]",$90.00,2,25,2,3,20,25,2.1,24.2,,t,14,35,62,166,2025-09-23,33,33,4,72,0,198,17820,2025-03-16,2025-09-20,4.94,4.91,5.0,5.0,4.97,4.25,4.88,ESFCTU0000460520001259190000000000000CV-VUT0057453-V6,t,8,8,0,0,5.16
1368700321255099497,https://www.airbnb.com/rooms/1368700321255099497,20250923203019,2025-09-23,city scrape,Nuevo estudio | Oceanografic | Parking | Puerto,"Terreta Flats -  Blue 7<br /><br />New fully renovated loft with free street parking and direct public transport connection to sites of interest:<br /><br />- City center<br />- Russafa<br />- Malvarrosa y pinedo beaches<br />- Puerto Valencia<br />- Oceanografic<br />- City of the arts<br />- Roig Arena<br /><br />The apartment is in a quiet area in the neighborhood of Nazareth, with a park and play area for children 2min walk away.<br /><br />Ideal for couples, also suitable for 3 adults with a sofa bed (click-clack)",,https://a0.muscache.com/pictures/miso/Hosting-1368700321255099497/original/4873f5ed-bfa1-4717-8dfa-9720096489e3.jpeg,137472016,https://www.airbnb.com/users/show/137472016,Carl,2017-06-28,"Valencia, Spain","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/98df00cb-5df4-49f8-8686-557462e095ee.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/98df00cb-5df4-49f8-8686-557462e095ee.jpg?aki_policy=profile_x_medium,,8,8,"['email', 'phone']",t,t,,NATZARET,POBLATS MARITIMS,39.44489189999999,-0.3342437,Entire loft,Entire home/apt,3,1.0,1 bath,0,2,"[""TV"", ""Single level home"", ""Essentials"", ""Noise decibel monitors on property"", ""Oven"", ""Long term stays allowed"", ""Cleaning products"", ""Dryer"", ""Body soap"", ""Hot water"", ""Dishes and silverware"", ""Ethernet connection"", ""Wifi"", ""Stove"", ""Smoke alarm"", ""Heating"", ""Coffee maker"", ""Cooking basics"", ""Wine glasses"", ""Room-darkening shades"", ""Smart lock"", ""Crib"", ""Iron"", ""Coffee"", ""Fire extinguisher"", ""Kitchen"", ""Window guards"", ""Microwave"", ""Toaster"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Mini fridge"", ""Free street parking"", ""Self check-in"", ""Hangers"", ""Air conditioning"", ""Dining table"", ""Private entrance"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Shampoo"", ""Bed linens""]",$93.00,2,90,1,3,20,1125,2.1,935.6,,t,5,17,44,167,2025-09-23,33,33,4,54,0,198,18414,2025-03-25,2025-09-18,4.91,4.94,4.82,4.88,4.97,4.09,4.73,ESFCTU0000460520001259190000000000000CV-VUT0057454-V3,t,8,8,0,0,5.41
1368752727046984012,https://www.airbnb.com/rooms/1368752727046984012,20250923203019,2025-09-23,city scrape,4 Amplio apartamento de diseño y PLAZA garaje MLV,"Discover a unique apartment where space, light, and design combine seamlessly. With stylish décor and cheerful touches that bring warmth, this home invites you to have an exceptional stay. Located just 15 minutes' walk from downtown you can enjoy the tranquility and charm of the Spanish neighborhood. It offers all the amenities you need (A/C, kitchen, etc.) and free private garage space. Let yourself be amazed by its charm and make it yours for a few days!",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM2ODc1MjcyNzA0Njk4NDAxMg==/original/41660bc5-1f76-4db0-ba1f-3ae31db34d9b.jpeg,236743537,https://www.airbnb.com/users/show/236743537,Daria,2019-01-15,"Valencia, Spain","Hola, me llamo Dasha! Me encanta explorar el mundo y si es en coche y al lado de mi familia mucho mejor. Estaré encantada de atenderte y asesorarte acerca de todo lo que ofrece Valencia: su gastronomía, los sitios más turísticos y auténticos, así como las mejores playas, zonas comerciales o museos. Seguro que así disfrutaras mucho de esta bonita ciudad!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User/original/b4069f8c-bf5a-482a-8c73-1e321635a392.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/b4069f8c-bf5a-482a-8c73-1e321635a392.jpeg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,ELS ORRIOLS,RASCANYA,39.4909,-0.36917,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,2,"[""Hot water kettle"", ""TV"", ""Standalone high chair - available upon request"", ""Single level home"", ""Baking sheet"", ""Bosch refrigerator"", ""Children\u2019s dinnerware"", ""Washer"", ""Cleaning products"", ""Body soap"", ""Freezer"", ""Hot water"", ""Dishes and silverware"", ""Coffee maker: french press, Nespresso"", ""Ethernet connection"", ""Wifi"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Pack \u2019n play/Travel crib - available upon request"", ""Board games"", ""Balay stainless steel double oven"", ""Crib - available upon request"", ""Clothing storage: closet"", ""Wine glasses"", ""Room-darkening shades"", ""Outdoor playground"", ""Iron"", ""Coffee"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Toaster"", ""Free street parking"", ""Hair dryer"", ""Free parking garage on premises \u2013 1 space"", ""Extra pillows and blankets"", ""Shower gel"", ""Hangers"", ""Air conditioning"", ""Dining table"", ""Heating - split type ductless system"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Shampoo"", ""Bed linens""]",$98.00,2,1125,2,3,1125,1125,2.1,1125.0,,t,9,32,60,61,2025-09-23,24,24,3,61,0,144,14112,2025-03-29,2025-09-21,4.88,4.87,5.0,4.91,4.96,4.7,4.83,ESFCTU000046056000562736000000000000000000VT-56359-V6,t,4,4,0,0,4.02
1368766768979602716,https://www.airbnb.com/rooms/1368766768979602716,20250923203019,2025-09-24,city scrape,Design loft in  Valencia,"A cozy and stylish escape in Valencia! This elegant loft is perfect for a relaxing stay, whether it’s a short getaway or just passing through. <br /><br />Enjoy a comfy double bed, a fully equipped kitchen, and a modern, homey design. <br /><br />Located in a quiet yet well-connected area, you're just a short ride from Valencia’s top spots. <br /><br />Comfort, style, and convenience all in one place!","Located in a convenient and well-connected area of Valencia, this studio provides easy access to the city’s best attractions. Enjoy nearby cafes, shops, and local markets, or take a short trip to Valencia’s bustling city center. Whether you're here for work or leisure, you'll find everything within reach while staying in a peaceful and comfortable setting.",https://a0.muscache.com/pictures/miso/Hosting-1368766768979602716/original/4a7d6948-fe56-41ff-a04e-ea230f75c04a.jpeg,225390196,https://www.airbnb.com/users/show/225390196,Santiago,2018-11-12,"Madrid, Spain","En RentitUP, ofrecemos estancias inolvidables en propiedades turísticas de alta calidad. Nos encargamos de todos los detalles para que solo te preocupes por disfrutar. 

Desde la gestión y el mantenimiento hasta la atención personalizada, cada propiedad está lista para recibirte con comodidad y estilo. Fundada por expertos, RentitUP transforma espacios infrautilizados en hogares acogedores.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/206960a7-7096-4a7e-bc3b-3e61a2f2ed56.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/206960a7-7096-4a7e-bc3b-3e61a2f2ed56.jpg?aki_policy=profile_x_medium,,123,134,"['email', 'phone', 'work_email']",t,t,"Valencia, Comunidad Valenciana, Spain",PATRAIX,PATRAIX,39.46641105614826,-0.39219950728827074,Entire rental unit,Entire home/apt,3,1.0,1 bath,0,2,"[""Hot water kettle"", ""TV"", ""Single level home"", ""Essentials"", ""Noise decibel monitors on property"", ""Long term stays allowed"", ""Cleaning products"", ""Body soap"", ""AC - split type ductless system"", ""Freezer"", ""Hot water"", ""Other electric stove"", ""Dishes and silverware"", ""Ethernet connection"", ""Wifi"", ""Dishwasher"", ""Coffee maker"", ""Ceiling fan"", ""Crib - available upon request"", ""Wine glasses"", ""Room-darkening shades"", ""Smart lock"", ""Iron"", ""Coffee"", ""Kitchen"", ""Microwave"", ""Clothing storage"", ""Toaster"", ""Free street parking"", ""Hair dryer"", ""Self check-in"", ""Blender"", ""Shower gel"", ""Hangers"", ""Dining table"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Heating - split type ductless system"", ""Dedicated workspace"", ""Paid parking off premises"", ""Shampoo"", ""Bed linens"", ""Refrigerator""]",$86.00,1,365,1,4,365,365,3.8,365.0,,t,8,36,66,157,2025-09-24,21,21,1,75,0,126,10836,2025-03-24,2025-08-28,4.52,4.76,4.52,4.67,4.62,4.24,4.57,ESFCTU0000460510009561650000000000000VUT01/2025/32516,t,5,5,0,0,3.41
1368782659467306940,https://www.airbnb.com/rooms/1368782659467306940,20250923203019,2025-09-24,city scrape,Nuevo y bonito para 2 con metro y balcón,"Welcome to our beautiful Airbnb apartment located in Valencia. This beautiful Mediterranean city is the third largest in Spain and one of the most beautiful cities in the country. Valencia is a place where the old city and futuristic buildings come together, creating a unique atmosphere of ancient stability and modern development.<br /> <br />Our place is a wonderful place to spend time with family, friends or business. It's also a perfect place for a weekend get away.",,https://a0.muscache.com/pictures/hosting/Hosting-1368782659467306940/original/01ac359f-a50a-4b77-a0ac-f90f58a96223.jpeg,189526611,https://www.airbnb.com/users/show/189526611,Ruben,2018-05-14,"Valencia, Spain",Soy una persona sencilla y simpática. Me encanta la naturaleza y el aire libre. Trato de dar la mejor experiencia posible a mis huéspedes.,within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/252cd2e0-3c1e-4bfe-a78b-4f8ebdb3d5a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/252cd2e0-3c1e-4bfe-a78b-4f8ebdb3d5a5.jpg?aki_policy=profile_x_medium,,45,52,"['email', 'phone', 'work_email']",t,t,,PATRAIX,PATRAIX,39.4594,-0.3888,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Hot water kettle"", ""TV"", ""Private patio or balcony"", ""Essentials"", ""Blanca shampoo"", ""Long term stays allowed"", ""Cleaning products"", ""Freezer"", ""Hot water"", ""Blanca body soap"", ""Dishes and silverware"", ""Other electric stove"", ""Wifi"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee maker: espresso machine"", ""Clothing storage: closet"", ""Wine glasses"", ""Room-darkening shades"", ""Crib"", ""Lockbox"", ""Paid clamp on table seat high chair - available upon request"", ""Iron"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Toaster"", ""Free street parking"", ""Hair dryer"", ""Self check-in"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Blender"", ""Hangers"", ""Air conditioning"", ""Blanca single oven"", ""Blanca refrigerator"", ""Dining table"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Heating - split type ductless system"", ""Dedicated workspace"", ""Bed linens""]",$75.00,1,365,1,2,1125,1125,2.0,1125.0,,t,18,46,69,344,2025-09-24,25,25,6,78,0,150,11250,2025-05-19,2025-09-21,4.56,4.64,4.64,4.76,4.88,4.48,4.48,VT-23319V,t,35,35,0,0,5.81
1368786291205724532,https://www.airbnb.com/rooms/1368786291205724532,20250923203019,2025-09-23,city scrape,Nuevo y bonito para 2 con metro y terraza,"Welcome to our beautiful Airbnb apartment located in Valencia. This beautiful Mediterranean city is the third largest in Spain and one of the most beautiful cities in the country. Valencia is a place where the old town and futuristic buildings come together, creating a unique atmosphere of ancient stability and modern development.<br /> <br />Our place is a wonderful place to spend time with family, friends, or business. It's also a perfect place for a weekend getaway.",,https://a0.muscache.com/pictures/hosting/Hosting-1368786291205724532/original/28bf066a-79b0-4453-8aa3-1d1b465f66bd.jpeg,189526611,https://www.airbnb.com/users/show/189526611,Ruben,2018-05-14,"Valencia, Spain",Soy una persona sencilla y simpática. Me encanta la naturaleza y el aire libre. Trato de dar la mejor experiencia posible a mis huéspedes.,within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/252cd2e0-3c1e-4bfe-a78b-4f8ebdb3d5a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/252cd2e0-3c1e-4bfe-a78b-4f8ebdb3d5a5.jpg?aki_policy=profile_x_medium,,45,52,"['email', 'phone', 'work_email']",t,t,,PATRAIX,PATRAIX,39.459329109682365,-0.3887513386635822,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Hot water kettle"", ""TV"", ""Essentials"", ""Blanca shampoo"", ""Washer"", ""Cleaning products"", ""Long term stays allowed"", ""Freezer"", ""Hot water"", ""Blanca body soap"", ""Dishes and silverware"", ""Other electric stove"", ""Private backyard \u2013 Fully fenced"", ""Wifi"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee maker: espresso machine"", ""Clothing storage: closet"", ""Wine glasses"", ""Room-darkening shades"", ""Crib"", ""Lockbox"", ""Paid clamp on table seat high chair - available upon request"", ""Iron"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Toaster"", ""Free street parking"", ""Hair dryer"", ""Outdoor furniture"", ""Self check-in"", ""Blender"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Hangers"", ""Air conditioning"", ""Blanca single oven"", ""Blanca refrigerator"", ""Dining table"", ""Heating - split type ductless system"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Outdoor dining area"", ""Bed linens""]",$78.00,1,365,1,2,1125,1125,2.0,1125.0,,t,5,33,56,331,2025-09-23,21,21,5,66,0,126,9828,2025-05-26,2025-09-19,4.95,4.95,4.9,5.0,5.0,4.76,4.81,VT-40116-V,t,35,35,0,0,5.21
1368786611280044601,https://www.airbnb.com/rooms/1368786611280044601,20250923203019,2025-09-24,city scrape,Habitación Luminosa cama doble,"Bright, clean, and organized room, located in the center Valencia. The area is vibrant, with food shops, cafes, and supermarkets nearby. Public transport is easily accessible, with bus and metro stations just a short walk away. The metro from the airport takes you directly to the house in just 4 minutes walk from the end station. The room offers a peaceful space to relax after exploring the city, which is full of culture, history, and great dining options. Perfect for both short and long stays!",,https://a0.muscache.com/pictures/hosting/Hosting-1368786611280044601/original/1cee5885-2c52-4ee2-85c6-f5ce8369494c.jpeg,417598729,https://www.airbnb.com/users/show/417598729,Hakim,2021-08-09,,"",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-417598729/original/87e6b3a6-99b6-4540-8c81-d75bb1d5bdbd.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-417598729/original/87e6b3a6-99b6-4540-8c81-d75bb1d5bdbd.jpeg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,L'AMISTAT,ALGIROS,39.4715,-0.35243,Private room in rental unit,Private room,1,1.0,1 shared bath,1,1,"[""Host greets you"", ""Lock on bedroom door"", ""Wifi"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$32.00,2,365,2,2,365,365,2.0,365.0,,t,20,26,26,26,2025-09-24,9,9,2,26,0,54,1728,2025-03-09,2025-08-28,4.89,4.89,4.56,5.0,5.0,4.67,4.89,,f,5,0,5,0,1.35
1368793335305872406,https://www.airbnb.com/rooms/1368793335305872406,20250923203019,2025-09-24,city scrape,Cozy loft style apartment in El Cabanyal,"Cozy apartment with a small terrace located at a 10 minute walk to the beach. <br /><br />The apartment is a loft type, located on the first floor of a typical El Cabanyal house. <br /><br />You can find all the services around here, such as supermarkets, Mercat del Cabanyal, pharmacy and restaurants and nightlife.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1368793335305872406/original/ed7be125-df2e-4f99-b5b7-a05ca453458c.jpeg,154048802,https://www.airbnb.com/users/show/154048802,René,2017-10-10,"Valencia, Spain","Hello, I am René. Originally from Holland, but living since 2016 in the beautiful city of Valencia. I am working at a real estate office, and parttime tour guide. Besides this I manage CasasVLC with holiday apartments in Valencia. 

I speak Dutch and English and some Spanish.

Being a tour guide I know a lot about the city and I am able to help you with any tips and/or suggestions to make your stay even more enjoyable.",within an hour,94%,94%,f,https://a0.muscache.com/im/pictures/user/ffd77ce9-ca81-4c5f-bf25-f0e0ddd03962.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ffd77ce9-ca81-4c5f-bf25-f0e0ddd03962.jpg?aki_policy=profile_x_medium,,20,33,"['email', 'phone']",t,t,,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.4719382590645,-0.33039286708972115,Entire loft,Entire home/apt,3,2.0,2 baths,2,2,"[""Private patio or balcony"", ""Essentials"", ""Oven"", ""Washer"", ""Body soap"", ""TV with standard cable"", ""Hot water"", ""Dishes and silverware"", ""Wifi"", ""Dishwasher"", ""Shared beach access"", ""Coffee maker"", ""Cooking basics"", ""Wine glasses"", ""Iron"", ""Kitchen"", ""Microwave"", ""Clothing storage"", ""Toaster"", ""Free street parking"", ""Hair dryer"", ""Laundromat nearby"", ""Hangers"", ""Air conditioning"", ""Private entrance"", ""Drying rack for clothing"", ""Shampoo"", ""Bed linens"", ""Refrigerator""]",$125.00,3,1125,3,3,3,1125,3.0,968.9,,t,15,39,52,52,2025-09-24,4,4,1,52,0,24,3000,2025-04-20,2025-08-25,4.75,4.75,4.5,5.0,5.0,4.5,4.5,VT-46122-V,f,20,20,0,0,0.76
1368807902807202992,https://www.airbnb.com/rooms/1368807902807202992,20250923203019,2025-09-24,city scrape,TravelHabitat Ruzafa Green House Terraza,"The <b>apartment in Valencia / València</b> has 3 bedrooms and capacity for 6 people. <br>Accommodation of 85 m² tastefully-furnished and is a new build. <br>The property is located 100 m bus station, 300 m metro station, 300 m supermarket, 1 km train station, 2 km sand beach, 3 km rock beach, 5 km airport, 15 km golf course and it is located in a a family-friendly zone and in the center of the city.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1368807902807202992/original/533c1436-8061-428c-870a-75ea42f803dc.jpeg,97229818,https://www.airbnb.com/users/show/97229818,Travel Habitat,2016-09-29,"Valencia, Spain","Vienes a la comunidad Valenciana y no sabes dónde alojarte?
Fácil, Travel Habitat! 
Ubicados en Valencia y con un alta experiencia en el sector, gestionamos propiedades para convertirlas en increíbles alojamientos. 
Contamos con apartamentos, casas, villas, áticos y estudios con amplios espacios completamente equipados para que te sientas como en tu propio hogar.
Cuidamos cada detalle, tenemos el equipo humano y técnico necesario para que no te preocupes de nada, bien vengas por unos días, unas semanas o decidas quedarte.
Valencia es una comunidad próspera y abierta al futuro, destino ideal gracias a su clima y su gran oferta cultural y de ocio.
Si nos visitas, no lo pienses más y alquila tu estancia.
Travel Habitat! Tu casa donde tu estás!",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-97229818/original/e1d978b5-799e-4650-8071-a0b21ea127c6.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-97229818/original/e1d978b5-799e-4650-8071-a0b21ea127c6.png?aki_policy=profile_x_medium,,76,125,"['email', 'phone']",t,t,,EN CORTS,QUATRE CARRERES,39.45838,-0.37035,Entire rental unit,Entire home/apt,6,2.0,2 baths,3,5,"[""Hot water kettle"", ""TV"", ""Essentials"", ""Oven"", ""Bathtub"", ""Washer"", ""Freezer"", ""Hot water"", ""Dishes and silverware"", ""Wifi"", ""Dishwasher"", ""Stove"", ""Heating"", ""Coffee maker"", ""Cooking basics"", ""Crib"", ""Lockbox"", ""Iron"", ""Kitchen"", ""Microwave"", ""Toaster"", ""Self check-in"", ""Hair dryer"", ""Air conditioning"", ""Bed linens"", ""Refrigerator"", ""Patio or balcony""]",$144.00,1,1125,3,4,1125,1125,3.1,1125.0,,t,5,26,44,294,2025-09-24,9,9,1,44,0,54,7776,2025-05-04,2025-09-07,4.89,4.89,4.67,4.89,4.67,4.67,4.89,,t,66,66,0,0,1.88
1368808033626078981,https://www.airbnb.com/rooms/1368808033626078981,20250923203019,2025-09-24,city scrape,Travel Habitat Ruzafa Green House Patio,"The <b>apartment in Valencia / València</b> has 2 bedrooms and capacity for 5 people. <br>Accommodation of 100 m² tastefully-furnished and is a new build. <br>The property is located 100 m bus station, 300 m metro station, 300 m supermarket, 1 km train station, 2 km sand beach, 3 km rock beach, 5 km airport, 15 km golf course and it is located in a a family-friendly zone and in the center of the city.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1368808033626078981/original/343cb6cc-4cf8-4e8a-a9b8-f88942e29102.jpeg,97229818,https://www.airbnb.com/users/show/97229818,Travel Habitat,2016-09-29,"Valencia, Spain","Vienes a la comunidad Valenciana y no sabes dónde alojarte?
Fácil, Travel Habitat! 
Ubicados en Valencia y con un alta experiencia en el sector, gestionamos propiedades para convertirlas en increíbles alojamientos. 
Contamos con apartamentos, casas, villas, áticos y estudios con amplios espacios completamente equipados para que te sientas como en tu propio hogar.
Cuidamos cada detalle, tenemos el equipo humano y técnico necesario para que no te preocupes de nada, bien vengas por unos días, unas semanas o decidas quedarte.
Valencia es una comunidad próspera y abierta al futuro, destino ideal gracias a su clima y su gran oferta cultural y de ocio.
Si nos visitas, no lo pienses más y alquila tu estancia.
Travel Habitat! Tu casa donde tu estás!",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-97229818/original/e1d978b5-799e-4650-8071-a0b21ea127c6.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-97229818/original/e1d978b5-799e-4650-8071-a0b21ea127c6.png?aki_policy=profile_x_medium,,76,125,"['email', 'phone']",t,t,,EN CORTS,QUATRE CARRERES,39.458482715649865,-0.3716242827106089,Entire rental unit,Entire home/apt,5,1.0,1 bath,2,4,"[""Hot water kettle"", ""TV"", ""Essentials"", ""Oven"", ""Washer"", ""Freezer"", ""Hot water"", ""Dishes and silverware"", ""Wifi"", ""Dishwasher"", ""Stove"", ""Heating"", ""Coffee maker"", ""Cooking basics"", ""Crib"", ""Lockbox"", ""Iron"", ""Kitchen"", ""Microwave"", ""Toaster"", ""Self check-in"", ""Hair dryer"", ""Air conditioning"", ""Bed linens"", ""Refrigerator"", ""Patio or balcony""]",$149.00,1,1125,3,4,1125,1125,3.1,1125.0,,t,13,29,53,324,2025-09-24,9,9,1,62,0,54,8046,2025-03-16,2025-09-05,4.44,4.78,4.78,4.89,5.0,4.33,4.44,ESFCTU000046052000313859000000000000000000VT-57260-V0,t,66,66,0,0,1.40
